category,title,url,pages,words,outcome,reason
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ259/pdf/PLAW-118publ259.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ259/pdf/PLAW-118publ259.pdf,2,588,skip,too short (2p < 15)
acts,Supporting America,https://www.govinfo.gov/content/pkg/PLAW-118publ258/pdf/PLAW-118publ258.pdf,26,11580,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ257/pdf/PLAW-118publ257.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ257/pdf/PLAW-118publ257.pdf,1,197,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ256/pdf/PLAW-118publ256.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ256/pdf/PLAW-118publ256.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ255/pdf/PLAW-118publ255.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ255/pdf/PLAW-118publ255.pdf,1,207,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ254/pdf/PLAW-118publ254.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ254/pdf/PLAW-118publ254.pdf,1,196,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ253/pdf/PLAW-118publ253.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ253/pdf/PLAW-118publ253.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ252/pdf/PLAW-118publ252.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ252/pdf/PLAW-118publ252.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ251/pdf/PLAW-118publ251.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ251/pdf/PLAW-118publ251.pdf,1,212,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ250/pdf/PLAW-118publ250.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ250/pdf/PLAW-118publ250.pdf,1,136,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ25/pdf/PLAW-118publ25.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ25/pdf/PLAW-118publ25.pdf,2,589,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ249/pdf/PLAW-118publ249.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ249/pdf/PLAW-118publ249.pdf,1,197,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ248/pdf/PLAW-118publ248.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ248/pdf/PLAW-118publ248.pdf,1,202,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ247/pdf/PLAW-118publ247.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ247/pdf/PLAW-118publ247.pdf,2,521,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ246/pdf/PLAW-118publ246.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ246/pdf/PLAW-118publ246.pdf,2,647,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ245/pdf/PLAW-118publ245.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ245/pdf/PLAW-118publ245.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ244/pdf/PLAW-118publ244.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ244/pdf/PLAW-118publ244.pdf,1,235,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ243/pdf/PLAW-118publ243.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ243/pdf/PLAW-118publ243.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ242/pdf/PLAW-118publ242.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ242/pdf/PLAW-118publ242.pdf,1,190,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ241/pdf/PLAW-118publ241.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ241/pdf/PLAW-118publ241.pdf,1,207,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ240/pdf/PLAW-118publ240.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ240/pdf/PLAW-118publ240.pdf,1,196,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ24/pdf/PLAW-118publ24.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ24/pdf/PLAW-118publ24.pdf,1,233,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ239/pdf/PLAW-118publ239.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ239/pdf/PLAW-118publ239.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ238/pdf/PLAW-118publ238.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ238/pdf/PLAW-118publ238.pdf,3,858,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ237/pdf/PLAW-118publ237.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ237/pdf/PLAW-118publ237.pdf,1,189,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ236/pdf/PLAW-118publ236.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ236/pdf/PLAW-118publ236.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ235/pdf/PLAW-118publ235.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ235/pdf/PLAW-118publ235.pdf,2,448,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ234/pdf/PLAW-118publ234.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ234/pdf/PLAW-118publ234.pdf,84,35671,skip,too long (84p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ233/pdf/PLAW-118publ233.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ233/pdf/PLAW-118publ233.pdf,1,209,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ232/pdf/PLAW-118publ232.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ232/pdf/PLAW-118publ232.pdf,1,229,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ231/pdf/PLAW-118publ231.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ231/pdf/PLAW-118publ231.pdf,5,1610,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ230/pdf/PLAW-118publ230.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ230/pdf/PLAW-118publ230.pdf,4,1062,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ23/pdf/PLAW-118publ23.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ23/pdf/PLAW-118publ23.pdf,3,1050,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ229/pdf/PLAW-118publ229.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ229/pdf/PLAW-118publ229.pdf,2,474,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ228/pdf/PLAW-118publ228.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ228/pdf/PLAW-118publ228.pdf,2,521,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ227/pdf/PLAW-118publ227.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ227/pdf/PLAW-118publ227.pdf,2,596,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ226/pdf/PLAW-118publ226.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ226/pdf/PLAW-118publ226.pdf,1,275,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ225/pdf/PLAW-118publ225.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ225/pdf/PLAW-118publ225.pdf,2,613,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ224/pdf/PLAW-118publ224.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ224/pdf/PLAW-118publ224.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ223/pdf/PLAW-118publ223.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ223/pdf/PLAW-118publ223.pdf,1,215,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ222/pdf/PLAW-118publ222.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ222/pdf/PLAW-118publ222.pdf,1,201,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ221/pdf/PLAW-118publ221.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ221/pdf/PLAW-118publ221.pdf,1,205,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ220/pdf/PLAW-118publ220.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ220/pdf/PLAW-118publ220.pdf,1,201,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ22/pdf/PLAW-118publ22.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ22/pdf/PLAW-118publ22.pdf,14,5523,skip,too short (14p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ219/pdf/PLAW-118publ219.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ219/pdf/PLAW-118publ219.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ218/pdf/PLAW-118publ218.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ218/pdf/PLAW-118publ218.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ217/pdf/PLAW-118publ217.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ217/pdf/PLAW-118publ217.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ216/pdf/PLAW-118publ216.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ216/pdf/PLAW-118publ216.pdf,1,205,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ215/pdf/PLAW-118publ215.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ215/pdf/PLAW-118publ215.pdf,2,537,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ214/pdf/PLAW-118publ214.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ214/pdf/PLAW-118publ214.pdf,1,223,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ213/pdf/PLAW-118publ213.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ213/pdf/PLAW-118publ213.pdf,1,205,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ212/pdf/PLAW-118publ212.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ212/pdf/PLAW-118publ212.pdf,1,207,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ211/pdf/PLAW-118publ211.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ211/pdf/PLAW-118publ211.pdf,1,203,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ210/pdf/PLAW-118publ210.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ210/pdf/PLAW-118publ210.pdf,97,42064,skip,too long (97p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ21/pdf/PLAW-118publ21.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ21/pdf/PLAW-118publ21.pdf,3,836,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ209/pdf/PLAW-118publ209.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ209/pdf/PLAW-118publ209.pdf,1,243,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ208/pdf/PLAW-118publ208.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ208/pdf/PLAW-118publ208.pdf,1,222,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ207/pdf/PLAW-118publ207.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ207/pdf/PLAW-118publ207.pdf,3,813,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ206/pdf/PLAW-118publ206.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ206/pdf/PLAW-118publ206.pdf,2,540,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ205/pdf/PLAW-118publ205.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ205/pdf/PLAW-118publ205.pdf,2,595,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ204/pdf/PLAW-118publ204.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ204/pdf/PLAW-118publ204.pdf,1,189,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ203/pdf/PLAW-118publ203.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ203/pdf/PLAW-118publ203.pdf,3,640,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ202/pdf/PLAW-118publ202.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ202/pdf/PLAW-118publ202.pdf,6,1935,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ201/pdf/PLAW-118publ201.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ201/pdf/PLAW-118publ201.pdf,1,197,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ200/pdf/PLAW-118publ200.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ200/pdf/PLAW-118publ200.pdf,1,211,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ20/pdf/PLAW-118publ20.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ20/pdf/PLAW-118publ20.pdf,1,346,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ2/pdf/PLAW-118publ2.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ2/pdf/PLAW-118publ2.pdf,2,527,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ199/pdf/PLAW-118publ199.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ199/pdf/PLAW-118publ199.pdf,2,623,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ198/pdf/PLAW-118publ198.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ198/pdf/PLAW-118publ198.pdf,7,2349,skip,too short (7p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ197/pdf/PLAW-118publ197.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ197/pdf/PLAW-118publ197.pdf,1,183,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ196/pdf/PLAW-118publ196.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ196/pdf/PLAW-118publ196.pdf,6,2574,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ195/pdf/PLAW-118publ195.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ195/pdf/PLAW-118publ195.pdf,2,583,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ194/pdf/PLAW-118publ194.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ194/pdf/PLAW-118publ194.pdf,6,1956,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ193/pdf/PLAW-118publ193.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ193/pdf/PLAW-118publ193.pdf,2,653,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ192/pdf/PLAW-118publ192.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ192/pdf/PLAW-118publ192.pdf,2,433,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ191/pdf/PLAW-118publ191.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ191/pdf/PLAW-118publ191.pdf,2,544,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ190/pdf/PLAW-118publ190.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ190/pdf/PLAW-118publ190.pdf,5,1665,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ19/pdf/PLAW-118publ19.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ19/pdf/PLAW-118publ19.pdf,2,351,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ189/pdf/PLAW-118publ189.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ189/pdf/PLAW-118publ189.pdf,1,192,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ188/pdf/PLAW-118publ188.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ188/pdf/PLAW-118publ188.pdf,9,3086,skip,too short (9p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ187/pdf/PLAW-118publ187.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ187/pdf/PLAW-118publ187.pdf,7,2172,skip,too short (7p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ186/pdf/PLAW-118publ186.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ186/pdf/PLAW-118publ186.pdf,2,636,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ185/pdf/PLAW-118publ185.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ185/pdf/PLAW-118publ185.pdf,7,2956,skip,too short (7p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ184/pdf/PLAW-118publ184.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ184/pdf/PLAW-118publ184.pdf,1,283,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ183/pdf/PLAW-118publ183.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ183/pdf/PLAW-118publ183.pdf,3,922,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ182/pdf/PLAW-118publ182.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ182/pdf/PLAW-118publ182.pdf,2,716,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ181/pdf/PLAW-118publ181.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ181/pdf/PLAW-118publ181.pdf,4,1081,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ180/pdf/PLAW-118publ180.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ180/pdf/PLAW-118publ180.pdf,7,2540,skip,too short (7p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ18/pdf/PLAW-118publ18.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ18/pdf/PLAW-118publ18.pdf,3,905,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ179/pdf/PLAW-118publ179.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ179/pdf/PLAW-118publ179.pdf,1,228,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ178/pdf/PLAW-118publ178.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ178/pdf/PLAW-118publ178.pdf,1,209,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ177/pdf/PLAW-118publ177.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ177/pdf/PLAW-118publ177.pdf,1,169,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ176/pdf/PLAW-118publ176.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ176/pdf/PLAW-118publ176.pdf,6,2121,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ175/pdf/PLAW-118publ175.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ175/pdf/PLAW-118publ175.pdf,1,207,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ174/pdf/PLAW-118publ174.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ174/pdf/PLAW-118publ174.pdf,2,517,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ173/pdf/PLAW-118publ173.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ173/pdf/PLAW-118publ173.pdf,5,2002,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ172/pdf/PLAW-118publ172.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ172/pdf/PLAW-118publ172.pdf,4,1614,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ171/pdf/PLAW-118publ171.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ171/pdf/PLAW-118publ171.pdf,4,913,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ170/pdf/PLAW-118publ170.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ170/pdf/PLAW-118publ170.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ17/pdf/PLAW-118publ17.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ17/pdf/PLAW-118publ17.pdf,1,267,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ169/pdf/PLAW-118publ169.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ169/pdf/PLAW-118publ169.pdf,1,277,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ168/pdf/PLAW-118publ168.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ168/pdf/PLAW-118publ168.pdf,2,772,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ167/pdf/PLAW-118publ167.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ167/pdf/PLAW-118publ167.pdf,2,554,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ166/pdf/PLAW-118publ166.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ166/pdf/PLAW-118publ166.pdf,1,186,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ165/pdf/PLAW-118publ165.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ165/pdf/PLAW-118publ165.pdf,2,649,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ164/pdf/PLAW-118publ164.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ164/pdf/PLAW-118publ164.pdf,2,681,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ163/pdf/PLAW-118publ163.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ163/pdf/PLAW-118publ163.pdf,1,216,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ162/pdf/PLAW-118publ162.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ162/pdf/PLAW-118publ162.pdf,3,881,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ161/pdf/PLAW-118publ161.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ161/pdf/PLAW-118publ161.pdf,4,1279,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ160/pdf/PLAW-118publ160.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ160/pdf/PLAW-118publ160.pdf,5,1688,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ16/pdf/PLAW-118publ16.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ16/pdf/PLAW-118publ16.pdf,2,554,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ159/pdf/PLAW-118publ159.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ159/pdf/PLAW-118publ159.pdf,794,355648,skip,too long (794p > 60)
acts,"American Relief Act, 2025",https://www.govinfo.gov/content/pkg/PLAW-118publ158/pdf/PLAW-118publ158.pdf,52,21377,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ157/pdf/PLAW-118publ157.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ157/pdf/PLAW-118publ157.pdf,3,966,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-118publ156/pdf/PLAW-118publ156.pdf,https://www.govinfo.gov/content/pkg/PLAW-118publ156/pdf/PLAW-118publ156.pdf,4,771,skip,too short (4p < 15)
acts,Good Samaritan Remediation of Abandoned Hardrock Mines Act of 2024,https://www.govinfo.gov/content/pkg/PLAW-118publ155/pdf/PLAW-118publ155.pdf,25,10219,kept,
